tour,winner_name,loser_name,tourney_id,recorded_event_id,round,score,date,recorded_date,played_date,event_start,event_end,date_basis,date_correction,date_evidence,source_kind,source_file,walk_date_changed,event_id_changed
wta,Nikola Bartunkova,Antonia Ruzic,2026-W1039,2026-W1039,R32,6-4 6-3,2026-08-23,2026-08-24,2026-08-23,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Oleksandra Oliynykova,Mayar Sherif,2026-W1039,2026-W1039,R32,6-3 6-4,2026-08-23,2026-08-24,2026-08-23,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Clara Tauson,Renata Zarazua,2026-W1039,2026-W1039,R32,3-6 6-3 6-0,2026-08-24,2026-08-25,2026-08-24,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Diane Parry,Donna Vekic,2026-W1039,2026-W1039,R32,6-7(5) 6-4 6-1,2026-08-24,2026-08-25,2026-08-24,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Diane Parry,Oleksandra Oliynykova,2026-W1039,2026-W1039,R16,6-4 7-6(3),2026-08-25,2026-08-26,2026-08-25,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Nikola Bartunkova,En Shuo Liang,2026-W1039,2026-W1039,R16,6-7(4) 7-5 6-4,2026-08-25,2026-08-26,2026-08-25,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Alycia Parks,Maja Chwalinska,2026-W1039,2026-W1039,R16,3-6 6-2 6-2,2026-08-26,2026-08-27,2026-08-26,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Clara Tauson,Ekaterina Alexandrova,2026-W1039,2026-W1039,R16,7-6(6) 4-6 6-3,2026-08-26,2026-08-27,2026-08-26,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Diane Parry,Clara Tauson,2026-W1039,2026-W1039,QF,6-3 7-5,2026-08-27,2026-08-28,2026-08-27,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Elise Mertens,Yuliia Starodubtseva,2026-W1039,2026-W1039,QF,6-1 6-4,2026-08-27,2026-08-28,2026-08-27,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Elise Mertens,Nikola Bartunkova,2026-W1039,2026-W1039,SF,1-6 6-4 6-2,2026-08-28,2026-08-29,2026-08-28,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Kimberly Birrell,Petra Marcinko,2026-W905,2026-W905,R128,3-6 7-6(4) 6-3,2026-08-31,2026-08-30,2026-08-31,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Emma Navarro,Lois Boisson,2026-W905,2026-W905,R128,7-6(6) 6-7(1) 6-3,2026-08-31,2026-08-30,2026-08-31,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Naomi Osaka,Anastasia Zakharova,2026-W905,2026-W905,R128,7-6(6) 7-6(3),2026-08-31,2026-09-01,2026-08-31,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Alexandra Eala,Mary Stoiana,2026-W905,2026-W905,R128,6-1 6-2,2026-09-01,2026-09-02,2026-09-01,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Paula Badosa,Daria Kasatkina,2026-W905,2026-W905,R128,6-1 6-4,2026-09-02,2026-09-01,2026-09-02,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Tatjana Maria,Jelena Ostapenko,2026-W905,2026-W905,R128,4-6 6-1 6-2,2026-09-02,2026-09-01,2026-09-02,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Elina Svitolina,Maya Joint,2026-W905,2026-W905,R64,6-2 6-7(6) 6-4,2026-09-02,2026-09-03,2026-09-02,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Linda Noskova,Lanlana Tararudee,2026-W905,2026-W905,R64,6-4 6-2,2026-09-02,2026-09-03,2026-09-02,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Elena Rybakina,Jessica Bouzas Maneiro,2026-W905,2026-W905,R64,6-2 6-4,2026-09-03,2026-09-04,2026-09-03,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Anna Kalinskaya,Elina Svitolina,2026-W905,2026-W905,R32,6-3 2-6 6-3,2026-09-04,2026-09-05,2026-09-04,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
wta,Elena Rybakina,Yuliia Starodubtseva,2026-W905,2026-W905,R32,7-6(6) 6-3,2026-09-05,2026-09-06,2026-09-05,,,played_date,,espn-competition-local-date,stats,raw/wta/stats/2026.csv,True,False
